"teamId","teamName","player","position","currentEvidenceRole","currentEstimateType","currentConfidenceScore","generalSearchUrl","dailyTelegraphSearchUrl","smhSearchUrl","clubContractSearchUrl"
"bri","Brisbane Broncos","Reece Walsh","Fullback","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Reece%20Walsh%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Reece%20Walsh%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Reece%20Walsh%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Reece%20Walsh%22%20contract"
"bri","Brisbane Broncos","Grant Anderson","Winger","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Grant%20Anderson%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Grant%20Anderson%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Grant%20Anderson%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Grant%20Anderson%22%20contract"
"bri","Brisbane Broncos","Kotoni Staggs","Centre","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Kotoni%20Staggs%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Kotoni%20Staggs%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Kotoni%20Staggs%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Kotoni%20Staggs%22%20contract"
"bri","Brisbane Broncos","Gehamat Shibasaki","Centre","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Gehamat%20Shibasaki%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Gehamat%20Shibasaki%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Gehamat%20Shibasaki%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Gehamat%20Shibasaki%22%20contract"
"bri","Brisbane Broncos","Deine Mariner","Winger","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Deine%20Mariner%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Deine%20Mariner%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Deine%20Mariner%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Deine%20Mariner%22%20contract"
"bri","Brisbane Broncos","Ezra Mam","Five-Eighth","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Ezra%20Mam%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Ezra%20Mam%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Ezra%20Mam%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Ezra%20Mam%22%20contract"
"bri","Brisbane Broncos","Adam Reynolds","Halfback","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Adam%20Reynolds%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Adam%20Reynolds%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Adam%20Reynolds%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Adam%20Reynolds%22%20contract"
"bri","Brisbane Broncos","Corey Jensen","Prop","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Corey%20Jensen%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Corey%20Jensen%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Corey%20Jensen%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Corey%20Jensen%22%20contract"
"bri","Brisbane Broncos","Ben Hunt","Hooker","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Ben%20Hunt%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Ben%20Hunt%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Ben%20Hunt%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Ben%20Hunt%22%20contract"
"bri","Brisbane Broncos","Payne Haas","Prop","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Payne%20Haas%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Payne%20Haas%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Payne%20Haas%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Payne%20Haas%22%20contract"
"bri","Brisbane Broncos","Brendan Piakura","2nd Row","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Brendan%20Piakura%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Brendan%20Piakura%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Brendan%20Piakura%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Brendan%20Piakura%22%20contract"
"bri","Brisbane Broncos","Jordan Riki","2nd Row","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Jordan%20Riki%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Jordan%20Riki%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Jordan%20Riki%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Jordan%20Riki%22%20contract"
"bri","Brisbane Broncos","Patrick Carrigan","Lock","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Patrick%20Carrigan%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Patrick%20Carrigan%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Patrick%20Carrigan%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Patrick%20Carrigan%22%20contract"
"bri","Brisbane Broncos","Billy Walters","Interchange","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Billy%20Walters%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Billy%20Walters%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Billy%20Walters%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Billy%20Walters%22%20contract"
"bri","Brisbane Broncos","Xavier Willison","Interchange","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Xavier%20Willison%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Xavier%20Willison%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Xavier%20Willison%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Xavier%20Willison%22%20contract"
"bri","Brisbane Broncos","Jack Gosiewski","Interchange","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Jack%20Gosiewski%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Jack%20Gosiewski%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Jack%20Gosiewski%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Jack%20Gosiewski%22%20contract"
"bri","Brisbane Broncos","Aublix Tawha","Interchange","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Aublix%20Tawha%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Aublix%20Tawha%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Aublix%20Tawha%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Aublix%20Tawha%22%20contract"
"bri","Brisbane Broncos","Ben Talty","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Ben%20Talty%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Ben%20Talty%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Ben%20Talty%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Ben%20Talty%22%20contract"
"bri","Brisbane Broncos","Blake Mozer","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Blake%20Mozer%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Blake%20Mozer%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Blake%20Mozer%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Blake%20Mozer%22%20contract"
"bri","Brisbane Broncos","Ben Te Kura","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Ben%20Te%20Kura%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Ben%20Te%20Kura%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Ben%20Te%20Kura%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Ben%20Te%20Kura%22%20contract"
"bri","Brisbane Broncos","Cory Paix","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Cory%20Paix%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Cory%20Paix%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Cory%20Paix%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Cory%20Paix%22%20contract"
"bri","Brisbane Broncos","Delouise Hoeter","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Delouise%20Hoeter%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Delouise%20Hoeter%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Delouise%20Hoeter%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Delouise%20Hoeter%22%20contract"
"bri","Brisbane Broncos","Hayze Perham","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Hayze%20Perham%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Hayze%20Perham%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Hayze%20Perham%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Hayze%20Perham%22%20contract"
"bri","Brisbane Broncos","Jaiyden Hunt","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Jaiyden%20Hunt%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Jaiyden%20Hunt%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Jaiyden%20Hunt%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Jaiyden%20Hunt%22%20contract"
"bri","Brisbane Broncos","Jesse Arthars","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Jesse%20Arthars%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Jesse%20Arthars%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Jesse%20Arthars%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Jesse%20Arthars%22%20contract"
"bri","Brisbane Broncos","Josh Rogers","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Josh%20Rogers%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Josh%20Rogers%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Josh%20Rogers%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Josh%20Rogers%22%20contract"
"bri","Brisbane Broncos","Josiah Karapani","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Josiah%20Karapani%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Josiah%20Karapani%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Josiah%20Karapani%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Josiah%20Karapani%22%20contract"
"bri","Brisbane Broncos","Tom Duffy","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Tom%20Duffy%22%20%22Brisbane%20Broncos%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Tom%20Duffy%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Tom%20Duffy%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Abroncos.com.au%20%22Tom%20Duffy%22%20contract"
"can","Canberra Raiders","Kaeo Weekes","Fullback","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Kaeo%20Weekes%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Kaeo%20Weekes%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Kaeo%20Weekes%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Kaeo%20Weekes%22%20contract"
"can","Canberra Raiders","Savelio Tamale","Winger","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Savelio%20Tamale%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Savelio%20Tamale%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Savelio%20Tamale%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Savelio%20Tamale%22%20contract"
"can","Canberra Raiders","Matthew Timoko","Centre","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Matthew%20Timoko%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Matthew%20Timoko%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Matthew%20Timoko%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Matthew%20Timoko%22%20contract"
"can","Canberra Raiders","Sebastian Kris","Centre","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Sebastian%20Kris%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Sebastian%20Kris%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Sebastian%20Kris%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Sebastian%20Kris%22%20contract"
"can","Canberra Raiders","Xavier Savage","Winger","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Xavier%20Savage%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Xavier%20Savage%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Xavier%20Savage%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Xavier%20Savage%22%20contract"
"can","Canberra Raiders","Ethan Strange","Five-Eighth","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Ethan%20Strange%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Ethan%20Strange%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Ethan%20Strange%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Ethan%20Strange%22%20contract"
"can","Canberra Raiders","Ethan Sanders","Halfback","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Ethan%20Sanders%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Ethan%20Sanders%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Ethan%20Sanders%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Ethan%20Sanders%22%20contract"
"can","Canberra Raiders","Josh Papali'i","Prop","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Josh%20Papali'i%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Josh%20Papali'i%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Josh%20Papali'i%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Josh%20Papali'i%22%20contract"
"can","Canberra Raiders","Tom Starling","Hooker","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Tom%20Starling%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Tom%20Starling%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Tom%20Starling%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Tom%20Starling%22%20contract"
"can","Canberra Raiders","Joseph Tapine","Prop","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Joseph%20Tapine%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Joseph%20Tapine%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Joseph%20Tapine%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Joseph%20Tapine%22%20contract"
"can","Canberra Raiders","Hudson Young","2nd Row","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Hudson%20Young%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Hudson%20Young%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Hudson%20Young%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Hudson%20Young%22%20contract"
"can","Canberra Raiders","Noah Martin","2nd Row","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Noah%20Martin%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Noah%20Martin%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Noah%20Martin%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Noah%20Martin%22%20contract"
"can","Canberra Raiders","Corey Horsburgh","Lock","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Corey%20Horsburgh%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Corey%20Horsburgh%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Corey%20Horsburgh%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Corey%20Horsburgh%22%20contract"
"can","Canberra Raiders","Jayden Brailey","Interchange","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Jayden%20Brailey%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Jayden%20Brailey%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Jayden%20Brailey%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Jayden%20Brailey%22%20contract"
"can","Canberra Raiders","Zac Hosking","Interchange","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Zac%20Hosking%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Zac%20Hosking%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Zac%20Hosking%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Zac%20Hosking%22%20contract"
"can","Canberra Raiders","Morgan Smithies","Interchange","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Morgan%20Smithies%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Morgan%20Smithies%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Morgan%20Smithies%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Morgan%20Smithies%22%20contract"
"can","Canberra Raiders","Simi Sasagi","Interchange","backup_baseline","reported_exact","42","https://www.google.com/search?q=%22Simi%20Sasagi%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Simi%20Sasagi%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Simi%20Sasagi%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Simi%20Sasagi%22%20contract"
"can","Canberra Raiders","Ata Mariota","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Ata%20Mariota%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Ata%20Mariota%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Ata%20Mariota%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Ata%20Mariota%22%20contract"
"can","Canberra Raiders","Chevy Stewart","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Chevy%20Stewart%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Chevy%20Stewart%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Chevy%20Stewart%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Chevy%20Stewart%22%20contract"
"can","Canberra Raiders","Coby Black","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Coby%20Black%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Coby%20Black%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Coby%20Black%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Coby%20Black%22%20contract"
"can","Canberra Raiders","Daine Laurie","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Daine%20Laurie%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Daine%20Laurie%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Daine%20Laurie%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Daine%20Laurie%22%20contract"
"can","Canberra Raiders","Jake Clydesdale","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Jake%20Clydesdale%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Jake%20Clydesdale%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Jake%20Clydesdale%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Jake%20Clydesdale%22%20contract"
"can","Canberra Raiders","Joe Roddy","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Joe%20Roddy%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Joe%20Roddy%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Joe%20Roddy%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Joe%20Roddy%22%20contract"
"can","Canberra Raiders","Matty Nicholson","Unknown","bucket_unknown","unknown","22","https://www.google.com/search?q=%22Matty%20Nicholson%22%20%22Canberra%20Raiders%22%20salary%20contract%20worth%20deal%20extension%20NRL","https://www.google.com/search?q=site%3Adailytelegraph.com.au%20%22Matty%20Nicholson%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Asmh.com.au%20%22Matty%20Nicholson%22%20salary%20contract%20NRL","https://www.google.com/search?q=site%3Araiders.com.au%20%22Matty%20Nicholson%22%20contract"
